BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category
14925,NITIN VERMA,02:09:21,00:06:08,1774of 5817,1652of 5107,40 to 44 yrs Male
14926,SUMIT SISODIYA,03:00:49,00:08:35,4936of 5817,4392of 5107,35 to 39 yrs Male
14927,GURVINDER BATRA,03:10:05,00:09:01,5216of 5817,4619of 5107,55 to 59 yrs Male
14928,VAIBHAV BERWAL,01:47:10,00:05:05,539of 5817,512of 5107,35 to 39 yrs Male
14930,AMIT AGGARWAL,02:55:02,00:08:18,4693of 5817,4183of 5107,45 to 49 yrs Male
14931,PRAKRITI SHARMA,02:33:51,00:07:18,3488of 5817,321of 710,30 to 34 yrs Female
14932,NETRA SINGH,01:52:24,00:05:20,774of 5817,738of 5107,45 to 49 yrs Male
14933,DEEPIKA AHLAWAT,02:44:01,00:07:47,4113of 5817,420of 710,35 to 39 yrs Female
14937,VARUN GUPTA,02:46:14,00:07:53,4225of 5817,3787of 5107,30 to 34 yrs Male
14938,Vijay Kumar,02:36:56,00:07:27,3690of 5817,3337of 5107,55 to 59 yrs Male
14942,SAPNA KAPUR,03:42:36,00:10:34,5775of 5817,696of 710,40 to 44 yrs Female
14945,SUNE PHOGAT,02:20:20,00:06:40,2591of 5817,2389of 5107,30 to 34 yrs Male
14946,BALWANT SINGH,02:10:11,00:06:11,1829of 5817,1704of 5107,30 to 34 yrs Male
14947,SURATRAJ SUBBA,01:13:01,00:03:28,7of 5817,7of 5107,30 to 34 yrs Male
14948,KAVITA MEHTA,02:30:05,00:07:07,3260of 5817,285of 710,35 to 39 yrs Female
14951,PANKAJ GOYAL,03:16:41,00:09:20,5384of 5817,4762of 5107,35 to 39 yrs Male
14954,ARUN KUMAR,03:12:50,00:09:09,5287of 5817,4676of 5107,55 to 59 yrs Male
14955,MANOJ RANA,02:45:01,00:07:50,4159of 5817,3733of 5107,35 to 39 yrs Male
14965,Madhup Kumar Tewari,03:36:03,00:10:15,5735of 5817,5049of 5107,50 to 54 yrs Male
14966,UMESH SAINI,02:38:26,00:07:31,3783of 5817,3414of 5107,40 to 44 yrs Male
14967,ANANT KUMAR,02:10:17,00:06:11,1840of 5817,1714of 5107,40 to 44 yrs Male
14968,SANJEEV. KUMAR,02:38:26,00:07:31,3782of 5817,3413of 5107,35 to 39 yrs Male
14978,NIKHIL JARUHAR,01:56:04,00:05:31,960of 5817,911of 5107,30 to 34 yrs Male
14980,SENTHIL KUMAR GURUNATHAN,02:03:46,00:05:52,1436of 5817,1346of 5107,50 to 54 yrs Male
14981,VIKRAM YADAV,02:55:17,00:08:19,4703of 5817,4191of 5107,40 to 44 yrs Male
14984,MOHANDEEP SINGH MALHOTRA,02:06:29,00:06:00,1613of 5817,1507of 5107,18 to 24 yrs Male
14987,YASPAL .,02:12:52,00:06:18,2025of 5817,1879of 5107,30 to 34 yrs Male
14989,VIPUL PRIY DAVE,03:28:33,00:09:54,5640of 5817,4973of 5107,35 to 39 yrs Male
14990,BHUPENDRA RAWAT,02:33:47,00:07:18,3482of 5817,3163of 5107,50 to 54 yrs Male
14991,KSHITIJ SINGHAL,01:48:00,00:05:08,563of 5817,535of 5107,30 to 34 yrs Male
14992,K AMIRTHA RAJ,02:21:42,00:06:43,2686of 5817,2471of 5107,35 to 39 yrs Male
14993,SURINDER H GULIA,01:55:03,00:05:28,914of 5817,869of 5107,40 to 44 yrs Male
14995,SANJAY KUMAR RAJAK,03:38:54,00:10:23,5753of 5817,5064of 5107,40 to 44 yrs Male
14996,Dilip Patidar,02:50:29,00:08:05,4459of 5817,3982of 5107,35 to 39 yrs Male
14997,AJIT KUMAR,02:11:15,00:06:14,1909of 5817,1775of 5107,40 to 44 yrs Male
14998,MAYANK KUMAR GUPTA,02:33:32,00:07:17,3468of 5817,3150of 5107,30 to 34 yrs Male
14999,SURENDRA KADIAN,01:54:57,00:05:27,907of 5817,863of 5107,45 to 49 yrs Male
15001,REYHAN CHAUDHARI,03:44:28,00:10:39,5785of 5817,699of 710,55 to 59 yrs Female
15002,HAMESHA CHAUDHARI,03:55:57,00:11:12,5811of 5817,5102of 5107,25 to 29 yrs Male
15003,VIJAYA UNIYAL,02:22:02,00:06:44,2722of 5817,226of 710,45 to 49 yrs Female
15004,UDAY AGGARWAL,02:42:57,00:07:44,4050of 5817,3637of 5107,30 to 34 yrs Male
15005,VIRENDRA RAUTELA,02:10:13,00:06:11,1833of 5817,1708of 5107,25 to 29 yrs Male
15006,DHARAMRAJ YADAV,02:46:47,00:07:55,4258of 5817,3817of 5107,35 to 39 yrs Male
16401,Chandan Singh,02:26:00,00:06:56,2973of 5817,2716of 5107,35 to 39 yrs Male
16402,Harbans Singh,02:41:43,00:07:40,3977of 5817,3572of 5107,55 to 59 yrs Male
16403,Manoj Kumar,01:43:47,00:04:56,409of 5817,389of 5107,18 to 24 yrs Male
16404,DEEPAK BANSAL.,02:34:38,00:07:20,3534of 5817,3208of 5107,40 to 44 yrs Male
16405,Kapil Tyagi,03:08:32,00:08:57,5182of 5817,4592of 5107,40 to 44 yrs Male
16406,NIKLESH GUPTA,02:48:58,00:08:01,4387of 5817,3921of 5107,35 to 39 yrs Male
16408,DHANNU LAL,02:19:11,00:06:36,2489of 5817,2298of 5107,40 to 44 yrs Male
16409,VANI MALHOTRA,03:04:33,00:08:45,5059of 5817,558of 710,40 to 44 yrs Female
16501,KAILASH SINGH,02:00:42,00:05:44,1256of 5817,1181of 5107,35 to 39 yrs Male
16502,AJAY GUPTA,02:31:20,00:07:11,3340of 5817,3046of 5107,45 to 49 yrs Male
16503,NIKHILESH KUMAR CHELLANI,01:50:49,00:05:16,687of 5817,654of 5107,40 to 44 yrs Male
16505,NARESH SAPRA,02:07:05,00:06:02,1646of 5817,1535of 5107,45 to 49 yrs Male
16506,KULWANT ARORA,02:19:50,00:06:38,2543of 5817,2348of 5107,45 to 49 yrs Male
16507,AJAY NAGPAL,02:28:54,00:07:04,3170of 5817,2896of 5107,55 to 59 yrs Male
16508,SUNEEL KUMAR,02:08:28,00:06:06,1722of 5817,1602of 5107,40 to 44 yrs Male
16509,PRIYANKA TOMER,02:29:16,00:07:05,3214of 5817,282of 710,35 to 39 yrs Female
16510,PUNEET ARORA,02:21:11,00:06:42,2644of 5817,2435of 5107,35 to 39 yrs Male
16511,ANKIT TIWARI,02:40:11,00:07:36,3886of 5817,3497of 5107,40 to 44 yrs Male
16512,ABHILASHA HAVER,02:55:04,00:08:18,4696of 5817,511of 710,40 to 44 yrs Female
16513,AJAY RAJ,02:11:56,00:06:16,1967of 5817,1829of 5107,40 to 44 yrs Male
16514,ROHIT GHOSH,02:43:46,00:07:46,4097of 5817,3680of 5107,40 to 44 yrs Male
16516,ANUPAM TYAGI,02:30:08,00:07:07,3262of 5817,2977of 5107,45 to 49 yrs Male
16517,PAWAN SHARMA,02:03:12,00:05:51,1395of 5817,1309of 5107,45 to 49 yrs Male
16518,DHANANJAY NIRMAL,03:14:31,00:09:14,5326of 5817,4712of 5107,40 to 44 yrs Male
16519,NITESH JAIN,02:43:40,00:07:46,4091of 5817,3674of 5107,40 to 44 yrs Male
16520,SANDEEP KUMAR,03:51:45,00:11:00,5802of 5817,5098of 5107,40 to 44 yrs Male
16521,INDRAJEET YADAV,03:24:32,00:09:42,5566of 5817,4918of 5107,30 to 34 yrs Male
16522,HRIDYESH RAI,03:24:36,00:09:42,5568of 5817,4919of 5107,40 to 44 yrs Male
16524,VARUN BATRA,02:59:49,00:08:32,4894of 5817,4356of 5107,40 to 44 yrs Male
16525,NITIN SARDANA,03:28:04,00:09:52,5631of 5817,4965of 5107,30 to 34 yrs Male
16526,SHIRISH SHARMA,02:15:26,00:06:26,2208of 5817,2044of 5107,30 to 34 yrs Male
16528,SHREYA GANGULY,03:29:06,00:09:55,5651of 5817,671of 710,30 to 34 yrs Female
16529,SUMIT GUPTA,02:23:16,00:06:48,2803of 5817,2566of 5107,35 to 39 yrs Male
16531,MAYANK NIGAM,02:34:13,00:07:19,3507of 5817,3185of 5107,35 to 39 yrs Male
16532,PANKAJ RAI,02:20:57,00:06:41,2635of 5817,2427of 5107,35 to 39 yrs Male
16533,AVINASH RAI,02:00:31,00:05:43,1240of 5817,1165of 5107,35 to 39 yrs Male
16534,AKANSHA AGGARWAL,02:11:39,00:06:15,1941of 5817,137of 710,35 to 39 yrs Female
16535,ARUN KUMAR JAIN,02:57:40,00:08:26,4808of 5817,4279of 5107,50 to 54 yrs Male
16536,RADHIKA WAKHARKAR,02:25:44,00:06:55,2961of 5817,256of 710,45 to 49 yrs Female
16537,SHRIKANT WAKHARKAR,02:45:35,00:07:51,4195of 5817,3763of 5107,50 to 54 yrs Male
16538,SUDHAKAR MISHRA,01:56:51,00:05:33,1000of 5817,947of 5107,35 to 39 yrs Male
16539,SURESH RAWAT,02:34:57,00:07:21,3555of 5817,3224of 5107,35 to 39 yrs Male
16540,RUPINDER SHARMA,03:19:44,00:09:29,5460of 5817,634of 710,50 to 54 yrs Female
16541,LOONA DEEPAK,02:29:08,00:07:05,3198of 5817,278of 710,45 to 49 yrs Female
16542,DEEPAK SHARMA,03:29:40,00:09:57,5666of 5817,4991of 5107,55 to 59 yrs Male
16543,MADHAVI JAIN,02:57:48,00:08:26,4820of 5817,531of 710,40 to 44 yrs Female
16544,SURENDRA TALERA,02:36:57,00:07:27,3695of 5817,3341of 5107,55 to 59 yrs Male
16545,ALOK TRIPATHI,02:13:49,00:06:21,2090of 5817,1940of 5107,45 to 49 yrs Male
16546,AMIT BHASIN,02:28:21,00:07:02,3129of 5817,2860of 5107,50 to 54 yrs Male
16548,KIRAN JEET,02:36:58,00:07:27,3698of 5817,355of 710,40 to 44 yrs Female
16549,DEVENDER GURUNG,02:23:30,00:06:49,2819of 5817,2578of 5107,50 to 54 yrs Male
16550,ROHIT TRIPATHI,02:35:22,00:07:22,3583of 5817,3246of 5107,40 to 44 yrs Male
16552,MANMOHAN SHARMA,02:19:33,00:06:37,2518of 5817,2326of 5107,45 to 49 yrs Male
16553,VIRENDER SINGHROHA,03:13:42,00:09:11,5309of 5817,4696of 5107,35 to 39 yrs Male
16554,ABHISHEK MISRA,02:54:09,00:08:16,4644of 5817,4141of 5107,40 to 44 yrs Male
18501,RAM PRAWESH KUMAR,02:05:53,00:05:58,1559of 5817,1458of 5107,35 to 39 yrs Male
18503,SUDHIR KUMAR,02:24:41,00:06:52,2899of 5817,2652of 5107,30 to 34 yrs Male
18504,AJEET KUMAR,02:06:26,00:06:00,1604of 5817,1499of 5107,45 to 49 yrs Male
18505,PRIYANSHI ARORA,03:05:42,00:08:49,5092of 5817,569of 710,18 to 24 yrs Female
18506,SAMIR NARAYAN,02:47:53,00:07:58,4331of 5817,3877of 5107,35 to 39 yrs Male
18507,SONALI SATAPATHY,03:00:12,00:08:33,4916of 5817,543of 710,40 to 44 yrs Female
18508,PANKAJ SHARMA,01:22:00,00:03:54,46of 5817,46of 5107,25 to 29 yrs Male
18509,RAVI SACHDEVA,02:02:56,00:05:50,1377of 5817,1292of 5107,45 to 49 yrs Male
18513,FARHAN SHAHID,03:43:07,00:10:35,5779of 5817,5083of 5107,40 to 44 yrs Male
18514,KRISHNA MOORTHI,01:54:41,00:05:27,884of 5817,841of 5107,40 to 44 yrs Male
18518,ABHISHEK PATNI,02:41:29,00:07:40,3961of 5817,3561of 5107,40 to 44 yrs Male
18519,DR ROMAN JAGOTA,02:46:31,00:07:54,4242of 5817,3803of 5107,40 to 44 yrs Male
18521,SANDEEP JANGIR,02:34:27,00:07:20,3526of 5817,3202of 5107,40 to 44 yrs Male
18522,SUBODH RAWAT,02:21:38,00:06:43,2680of 5817,2465of 5107,35 to 39 yrs Male
18523,YOGESH KUMAR,02:43:19,00:07:45,4066of 5817,3652of 5107,25 to 29 yrs Male
18525,ABHISHEK SHARMA,03:15:12,00:09:16,5343of 5817,4727of 5107,40 to 44 yrs Male
18526,SHWETA SHARMA,03:28:33,00:09:54,5639of 5817,667of 710,40 to 44 yrs Female
18527,SHIV IYER,01:57:21,00:05:34,1023of 5817,969of 5107,50 to 54 yrs Male
18528,KISHAN SINGH BORA,03:39:54,00:10:26,5762of 5817,5070of 5107,30 to 34 yrs Male
18529,RAVINDER KUMAR,03:04:24,00:08:45,5058of 5817,4501of 5107,25 to 29 yrs Male
18530,PURAN SINGH,03:39:46,00:10:25,5759of 5817,5068of 5107,40 to 44 yrs Male
18531,DR NAMIT SHARMA,02:05:47,00:05:58,1551of 5817,1450of 5107,35 to 39 yrs Male
18532,KANAV PHULAR,02:48:22,00:07:59,4358of 5817,3895of 5107,18 to 24 yrs Male
18533,AJAY KUMAR KEOT,02:00:34,00:05:43,1247of 5817,1172of 5107,35 to 39 yrs Male
18534,DINESH KUMAR,01:52:54,00:05:22,802of 5817,763of 5107,45 to 49 yrs Male
18535,MANOJ SONI,02:32:25,00:07:14,3410of 5817,3101of 5107,40 to 44 yrs Male
18536,PRADEEP KUMAR KUSHWAHA,03:19:17,00:09:27,5451of 5817,4820of 5107,50 to 54 yrs Male
18538,RAHUL MALIK,02:16:07,00:06:28,2252of 5817,2086of 5107,35 to 39 yrs Male
18539,DR SATYENDRA KUMAR,02:35:54,00:07:24,3618of 5817,3276of 5107,60 to 64 yrs Male
18541,DHEERAJ SETHI,03:52:44,00:11:02,5805of 5817,5100of 5107,40 to 44 yrs Male
18542,RAJEEV BATRA,02:30:33,00:07:09,3292of 5817,3006of 5107,50 to 54 yrs Male
18543,RAKESH MOHAN CHATURVEDI,02:45:47,00:07:52,4205of 5817,3772of 5107,45 to 49 yrs Male
18544,HARSHAL NATH,02:29:12,00:07:05,3206of 5817,280of 710,40 to 44 yrs Female
18546,MAYANK GABA,03:38:35,00:10:22,5750of 5817,5061of 5107,25 to 29 yrs Male
18547,ASHOK KUMAR,02:20:08,00:06:39,2572of 5817,2371of 5107,35 to 39 yrs Male
18548,MADHU SRIVASTAVA,02:41:43,00:07:40,3978of 5817,406of 710,45 to 49 yrs Female
18549,HITESH GARG,02:58:34,00:08:28,4847of 5817,4314of 5107,18 to 24 yrs Male
18550,ANSHUL SHARMA,03:38:47,00:10:23,5752of 5817,5063of 5107,25 to 29 yrs Male
18551,SUNIL KUMAR,02:13:24,00:06:20,2068of 5817,1919of 5107,35 to 39 yrs Male
18552,DEEPAK VARYANI,03:04:52,00:08:46,5071of 5817,4511of 5107,35 to 39 yrs Male
18553,YOGESH PALIWAL,02:23:00,00:06:47,2783of 5817,2548of 5107,35 to 39 yrs Male
18554,NEHA GODARA,02:36:49,00:07:26,3680of 5817,352of 710,25 to 29 yrs Female
18556,ARUN MISRA,02:51:02,00:08:07,4485of 5817,4004of 5107,55 to 59 yrs Male
18558,RITESH KUMAR,02:41:53,00:07:41,3987of 5817,3580of 5107,35 to 39 yrs Male
18563,AMRIT SINGLA,02:28:22,00:07:02,3130of 5817,2861of 5107,45 to 49 yrs Male
18564,KARANRAJ L,02:31:29,00:07:11,3354of 5817,3058of 5107,18 to 24 yrs Male
18565,MALOO HARDIK,02:49:43,00:08:03,4418of 5817,3946of 5107,18 to 24 yrs Male
18566,ANKIT BHAVSAR,01:51:19,00:05:17,712of 5817,679of 5107,35 to 39 yrs Male
18568,DHARMESH KSHATRIYA,01:59:39,00:05:41,1182of 5817,1114of 5107,40 to 44 yrs Male
18569,CHANDAN BHUYAN,01:54:21,00:05:26,866of 5817,824of 5107,25 to 29 yrs Male
18571,SWARN SINGH SAINI,02:15:17,00:06:25,2194of 5817,2032of 5107,45 to 49 yrs Male
18572,ASHA SINGH,02:14:16,00:06:22,2118of 5817,1964of 5107,40 to 44 yrs Male
18573,SANJAY SINGH SHEKHAWAT,02:14:17,00:06:22,2120of 5817,1966of 5107,35 to 39 yrs Male
18576,JINOJ DUDI,02:05:52,00:05:58,1556of 5817,1455of 5107,35 to 39 yrs Male
18577,NAVEEN KUMAR,01:45:38,00:05:01,473of 5817,449of 5107,35 to 39 yrs Male
18579,MANDEEP SINGH,02:31:59,00:07:13,3383of 5817,3078of 5107,35 to 39 yrs Male
18580,TOP MAYA,02:12:26,00:06:17,1998of 5817,142of 710,45 to 49 yrs Female
18581,DHANANJ MODI,02:39:25,00:07:34,3836of 5817,3456of 5107,18 to 24 yrs Male
18582,DIVYA GS,02:12:28,00:06:17,2002of 5817,144of 710,25 to 29 yrs Female
18583,SUMIT KUMAR MAGRE,03:16:54,00:09:20,5391of 5817,4768of 5107,40 to 44 yrs Male
18584,BRIJ YADAV,02:01:02,00:05:45,1272of 5817,1196of 5107,35 to 39 yrs Male
18586,SURENDRA KUMAR,02:14:07,00:06:22,2108of 5817,1956of 5107,30 to 34 yrs Male
18587,UDAY KIRAN REDDY,03:06:13,00:08:50,5103of 5817,4532of 5107,25 to 29 yrs Male
18590,RANJEET BHAU,01:59:45,00:05:41,1191of 5817,1123of 5107,30 to 34 yrs Male
18591,JAGDEEP SINGH,02:18:23,00:06:34,2429of 5817,2244of 5107,30 to 34 yrs Male
18592,BHARAT SINGH,01:50:14,00:05:14,656of 5817,623of 5107,30 to 34 yrs Male
18593,RAVENDRA SINGH,02:07:49,00:06:04,1692of 5817,1577of 5107,35 to 39 yrs Male
18594,SUMIT TOMAR,02:29:57,00:07:07,3251of 5817,2967of 5107,25 to 29 yrs Male
18595,VINEET KUMAR,02:13:22,00:06:20,2063of 5817,1915of 5107,30 to 34 yrs Male
18596,KARTIKAY SHARMA,02:29:00,00:07:04,3183of 5817,2907of 5107,30 to 34 yrs Male
18597,RAKESH RAY,03:41:18,00:10:30,5771of 5817,5077of 5107,30 to 34 yrs Male
18598,SISODIYA BHAVESH,01:46:11,00:05:02,491of 5817,465of 5107,30 to 34 yrs Male
18599,RAJESH KUMAR,02:03:13,00:05:51,1396of 5817,1310of 5107,35 to 39 yrs Male
18602,SATYENDRA CHAHAR,01:56:38,00:05:32,989of 5817,938of 5107,35 to 39 yrs Male
18603,ANKIT MAAN,01:39:24,00:04:43,278of 5817,263of 5107,30 to 34 yrs Male
18604,MANEESH PANDEY,03:09:04,00:08:58,5193of 5817,4600of 5107,40 to 44 yrs Male
18605,RAKESH KACHHAWA,02:20:51,00:06:41,2625of 5817,2418of 5107,25 to 29 yrs Male
18606,SHASHI KANT,01:42:54,00:04:53,379of 5817,359of 5107,40 to 44 yrs Male
18607,RAVI SHARMA,02:30:26,00:07:08,3286of 5817,3000of 5107,35 to 39 yrs Male
18608,HEERA POONIA,02:27:23,00:07:00,3074of 5817,2812of 5107,35 to 39 yrs Male
18609,MANJU BHINCHER,02:37:50,00:07:29,3745of 5817,363of 710,30 to 34 yrs Female
18611,ANANT SHARMA,02:12:39,00:06:18,2018of 5817,1872of 5107,30 to 34 yrs Male
18612,SANDEEP VAID,01:52:02,00:05:19,749of 5817,713of 5107,40 to 44 yrs Male
18613,BHUPENDER GAUTAM,02:56:32,00:08:23,4757of 5817,4241of 5107,30 to 34 yrs Male
18614,KRISHNA KUMAR,02:23:08,00:06:48,2796of 5817,2559of 5107,45 to 49 yrs Male
18717,DEEP SHARMA,02:51:02,00:08:07,4486of 5817,4005of 5107,18 to 24 yrs Male
18801,PANKAJ VATOYAYAN,02:05:17,00:05:57,1528of 5817,1429of 5107,45 to 49 yrs Male
18802,PRASAD MALI,02:11:46,00:06:15,1954of 5817,1817of 5107,18 to 24 yrs Male
18803,A RAJ MANOHAR,02:58:45,00:08:29,4852of 5817,4318of 5107,30 to 34 yrs Male
18804,KRISHAN .,03:10:42,00:09:03,5236of 5817,4634of 5107,18 to 24 yrs Male
18805,KARUPATTA BHAGAVATHI,03:01:36,00:08:37,4968of 5817,4420of 5107,40 to 44 yrs Male
18806,VB SHINDE,03:10:47,00:09:03,5241of 5817,4638of 5107,18 to 24 yrs Male
18807,KRISHNA SURYAVANSHI,02:59:50,00:08:32,4896of 5817,4358of 5107,25 to 29 yrs Male
18808,SURENDER JANGID,02:37:10,00:07:27,3715of 5817,3358of 5107,30 to 34 yrs Male
18809,SUNNY KUMAR,02:21:54,00:06:44,2711of 5817,2490of 5107,35 to 39 yrs Male
18817,DEEWAN SINGH,02:03:57,00:05:53,1446of 5817,1355of 5107,25 to 29 yrs Male
18818,PAVAN KUMAR CHAUDHARY,02:26:09,00:06:56,2981of 5817,2724of 5107,25 to 29 yrs Male
18820,JERRIN PAUL,03:01:22,00:08:36,4960of 5817,4413of 5107,30 to 34 yrs Male
18821,SIBIN BABU,03:01:20,00:08:36,4957of 5817,4410of 5107,25 to 29 yrs Male
18824,MAHIPAL .,02:42:33,00:07:43,4028of 5817,3617of 5107,30 to 34 yrs Male
18830,ANIL KUMAR MEHTA,02:49:12,00:08:02,4399of 5817,3931of 5107,50 to 54 yrs Male
18834,PRAVEEN KUMAR,02:50:58,00:08:07,4480of 5817,3999of 5107,30 to 34 yrs Male
18835,YASHPAL SINGH,02:06:19,00:06:00,1592of 5817,1488of 5107,25 to 29 yrs Male
18837,ANUPAM DAKUA,02:04:05,00:05:53,1454of 5817,1362of 5107,35 to 39 yrs Male
18838,RAMESH KUMAR CHINNASWAMY,02:02:38,00:05:49,1361of 5817,1276of 5107,40 to 44 yrs Male
18840,ABHISHEK BHANOT,01:51:33,00:05:18,724of 5817,691of 5107,25 to 29 yrs Male
18841,SRIKANTH CHILAKAPATI,03:15:21,00:09:16,5348of 5817,4732of 5107,35 to 39 yrs Male
18842,CHHATTHOO YADAV,02:04:58,00:05:56,1508of 5817,1409of 5107,30 to 34 yrs Male
18843,ROHIT NEGI,02:29:51,00:07:07,3244of 5817,2960of 5107,30 to 34 yrs Male
18845,MONU KUMAR,01:23:54,00:03:59,66of 5817,65of 5107,18 to 24 yrs Male
18846,PRASHANT BHATI,02:02:26,00:05:49,1351of 5817,1266of 5107,18 to 24 yrs Male
18847,ROZI SIDDIQUE,01:34:25,00:04:29,185of 5817,12of 710,18 to 24 yrs Female
18849,PRATIMA KUMARI,01:26:29,00:04:06,88of 5817,4of 710,30 to 34 yrs Female
18851,NEETU PAL,02:01:13,00:05:45,1281of 5817,1204of 5107,30 to 34 yrs Male
20202,MANISH KOTHARI,01:58:55,00:05:39,1123of 5817,1061of 5107,40 to 44 yrs Male
20501,SAUVAGYA BARIK,02:36:12,00:07:25,3634of 5817,3291of 5107,40 to 44 yrs Male
20502,RAKESH KUMAR,03:03:41,00:08:43,5042of 5817,4486of 5107,35 to 39 yrs Male
20503,RAVI KUMAR,03:44:03,00:10:38,5782of 5817,5085of 5107,30 to 34 yrs Male
20504,MAHENDRASINGH BAJETHA,03:13:10,00:09:10,5298of 5817,4686of 5107,40 to 44 yrs Male
20505,PRADEEP KUMAR,03:14:49,00:09:15,5332of 5817,4717of 5107,35 to 39 yrs Male
20506,PRADEEP KUMAR,03:24:25,00:09:42,5563of 5817,4915of 5107,40 to 44 yrs Male
20509,SHASHI PATEL,03:27:39,00:09:51,5622of 5817,4957of 5107,25 to 29 yrs Male
20510,APAR DWIVEDI,03:00:10,00:08:33,4915of 5817,4373of 5107,35 to 39 yrs Male
20511,DINESH SAGAR,02:38:19,00:07:31,3776of 5817,3408of 5107,30 to 34 yrs Male
20512,SUJITH KUMAR,03:27:07,00:09:50,5614of 5817,4953of 5107,35 to 39 yrs Male
20513,AKHIL JAIN,03:02:20,00:08:39,4992of 5817,4440of 5107,30 to 34 yrs Male
20515,GOVIND KANWAL,02:27:06,00:06:59,3058of 5817,2798of 5107,30 to 34 yrs Male
20516,DEVENDRA SINGH,03:28:34,00:09:54,5642of 5817,4974of 5107,35 to 39 yrs Male
20517,AYUSH JAIN,02:35:31,00:07:23,3597of 5817,3256of 5107,25 to 29 yrs Male
20518,DEVENDER SOROUT,02:45:09,00:07:50,4165of 5817,3738of 5107,40 to 44 yrs Male
20519,DALIP SINGH,03:16:24,00:09:19,5374of 5817,4756of 5107,40 to 44 yrs Male
20520,SACHIN SRIVASTAVA,03:40:58,00:10:29,5769of 5817,5075of 5107,25 to 29 yrs Male
20521,MAYANK VERMA,02:47:11,00:07:56,4286of 5817,3838of 5107,25 to 29 yrs Male
20523,DEEPAK ADWANI,03:21:02,00:09:32,5501of 5817,4860of 5107,35 to 39 yrs Male
20525,ABHISHEK KOTNALA,03:21:24,00:09:33,5514of 5817,4871of 5107,40 to 44 yrs Male
20526,PRADEEP SIROLA,01:58:15,00:05:37,1080of 5817,1020of 5107,40 to 44 yrs Male
20527,RAGHAV ARORA,01:58:14,00:05:37,1078of 5817,1018of 5107,35 to 39 yrs Male
20868,SUNIL UNIYAL,01:50:37,00:05:15,676of 5817,643of 5107,50 to 54 yrs Male
21175,RUDRAPATI GOSWAMI,01:59:44,00:05:41,1189of 5817,1121of 5107,45 to 49 yrs Male
21182,GAURHAV SHARRMA,01:59:32,00:05:40,1169of 5817,1104of 5107,35 to 39 yrs Male
22222,VIKASH KUMAR,01:49:49,00:05:13,639of 5817,608of 5107,35 to 39 yrs Male
23001,NITIN MANCHANDA,02:50:13,00:08:05,4449of 5817,3972of 5107,30 to 34 yrs Male
23002,AJIT KUMAR JHA,03:39:05,00:10:24,5755of 5817,5066of 5107,30 to 34 yrs Male
23004,SHYAM MOHAN TYAGI,03:25:38,00:09:45,5583of 5817,4930of 5107,40 to 44 yrs Male
23008,HIMANSHU MALPANI,02:34:54,00:07:21,3553of 5817,3222of 5107,35 to 39 yrs Male
23009,ASHISH KUMAR PANDAY,02:38:58,00:07:33,3817of 5817,3440of 5107,25 to 29 yrs Male
23016,RAVI SINGH,02:23:55,00:06:50,2843of 5817,2598of 5107,30 to 34 yrs Male
23017,SANTOSH KUMAR PASWAN,03:17:26,00:09:22,5409of 5817,4783of 5107,35 to 39 yrs Male
23019,SHEKHAR MISHRA,03:28:28,00:09:53,5635of 5817,4969of 5107,35 to 39 yrs Male
23021,SUNIL KUMAR,03:22:51,00:09:37,5536of 5817,4890of 5107,40 to 44 yrs Male
23024,ASHISH HINDUJA,02:15:34,00:06:26,2222of 5817,2056of 5107,30 to 34 yrs Male
23025,VIPIN ROHILLA,03:25:23,00:09:45,5579of 5817,4927of 5107,30 to 34 yrs Male
23027,VIKASH KUMAR,03:18:32,00:09:25,5431of 5817,4803of 5107,25 to 29 yrs Male
23029,BHARAT YADAV,03:23:41,00:09:40,5549of 5817,4902of 5107,30 to 34 yrs Male
23031,VASUPRABHAT SHUKLA,01:48:41,00:05:10,586of 5817,558of 5107,30 to 34 yrs Male
23032,MRINAL HANDA,01:35:19,00:04:32,207of 5817,194of 5107,25 to 29 yrs Male
23033,SARATH SAJAN,03:31:11,00:10:01,5695of 5817,5016of 5107,30 to 34 yrs Male
23037,MAYANK KUMAR,03:19:48,00:09:29,5461of 5817,4827of 5107,25 to 29 yrs Male
23039,ASHOK KUMAR,03:25:05,00:09:44,5575of 5817,4924of 5107,25 to 29 yrs Male
23040,SHARMILA YADAV,02:40:38,00:07:37,3915of 5817,396of 710,40 to 44 yrs Female
23041,VIKAS CHAUHAN,01:43:06,00:04:54,387of 5817,367of 5107,30 to 34 yrs Male
23045,ADITYA KOTHARI,03:04:05,00:08:44,5049of 5817,4492of 5107,35 to 39 yrs Male
23046,ANKIT AMAN,03:21:17,00:09:33,5512of 5817,4869of 5107,35 to 39 yrs Male
23047,NARENDER SINGH RAWAT,03:21:17,00:09:33,5513of 5817,4870of 5107,30 to 34 yrs Male
23048,AMANDEEP SINGH,03:31:13,00:10:01,5696of 5817,5017of 5107,45 to 49 yrs Male
23049,AKSHAR CHANDRA,02:15:22,00:06:25,2199of 5817,2037of 5107,35 to 39 yrs Male
23051,Ashutosh Mishra,03:05:06,00:08:47,5076of 5817,4514of 5107,30 to 34 yrs Male
23450,ASHOK SENGUPTA,01:43:45,00:04:56,408of 5817,388of 5107,55 to 59 yrs Male
