BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category 
18967,RAJESH SHELAR,02:26:02,00:06:56,4559of 10979,4069of 8909,45 to 49 yrs Male
18968,ADITI VERMA,03:03:49,00:08:43,9641of 10979,1636of 2070,25 to 29 yrs Female
18969,CHINTAN SHAH,02:51:30,00:08:08,8317of 10979,7056of 8909,40 to 44 yrs Male
18970,AMIT SHYAMSUKHA,02:03:56,00:05:53,1640of 10979,1505of 8909,40 to 44 yrs Male
18971,ARUN PATIL,02:47:14,00:07:56,7740of 10979,6630of 8909,45 to 49 yrs Male
18973,ANYUTA DHIR,02:33:15,00:07:16,5727of 10979,690of 2070,45 to 49 yrs Female
18974,SWAPNIL KUBAL,01:58:43,00:05:38,1129of 10979,1044of 8909,45 to 49 yrs Male
18975,JITENDRA UPADHYAY,02:24:47,00:06:52,4355of 10979,3889of 8909,45 to 49 yrs Male
18976,MANOJ KARTHIKEYAN,02:39:23,00:07:34,6592of 10979,5741of 8909,50 to 54 yrs Male
18977,SOHIL BHANSALI,02:03:00,00:05:50,1548of 10979,1421of 8909,25 to 29 yrs Male
18978,PUNEET SHARMA,02:55:12,00:08:19,8783of 10979,7409of 8909,35 to 39 yrs Male
18980,KUMAR SHASHI,02:43:31,00:07:46,7211of 10979,6235of 8909,40 to 44 yrs Male
18981,REKHA AGRAWAL,02:24:58,00:06:53,4381of 10979,470of 2070,40 to 44 yrs Female
18983,DR RAHUL PHASE,02:18:55,00:06:36,3515of 10979,3167of 8909,45 to 49 yrs Male
18984,SAPNA DHULL,02:13:25,00:06:20,2708of 10979,248of 2070,35 to 39 yrs Female
18985,DR SIMANTINI PATIL,02:35:31,00:07:23,6045of 10979,750of 2070,35 to 39 yrs Female
18986,ALOK KUMAR,02:37:28,00:07:28,6314of 10979,5517of 8909,35 to 39 yrs Male
18987,SACHIN SATHE,02:54:28,00:08:17,8692of 10979,7346of 8909,45 to 49 yrs Male
18988,ABHISHEK KABRA,02:23:26,00:06:48,4152of 10979,3714of 8909,40 to 44 yrs Male
18989,ABHAY NENE,02:18:35,00:06:35,3465of 10979,3124of 8909,50 to 54 yrs Male
18990,SUNIL NAGTILAK,01:41:08,00:04:48,232of 10979,214of 8909,45 to 49 yrs Male
18992,OISHIKA DASGUPTA,01:59:27,00:05:40,1186of 10979,89of 2070,30 to 34 yrs Female
18994,SIDDHANT MALHOTRA,01:51:01,00:05:16,580of 10979,543of 8909,30 to 34 yrs Male
18997,PRADEEP GOPALKRISHNAN,01:54:54,00:05:27,827of 10979,763of 8909,40 to 44 yrs Male
18998,MEET MISTRY,02:51:39,00:08:09,8337of 10979,7071of 8909,18 to 24 yrs Male
19004,ANKUR MEHTA,02:16:36,00:06:29,3173of 10979,2868of 8909,45 to 49 yrs Male
19005,SHARAD SHARMA,03:17:02,00:09:21,10365of 10979,8521of 8909,50 to 54 yrs Male
19006,VIKAS JAIN,02:59:12,00:08:30,9256of 10979,7744of 8909,35 to 39 yrs Male
19007,ABDUL KHAN,01:32:54,00:04:25,110of 10979,100of 8909,18 to 24 yrs Male
19009,SUMIT PATRA,02:06:19,00:06:00,1876of 10979,1727of 8909,30 to 34 yrs Male
19010,HRISHIKESH AMBAYE,03:04:06,00:08:44,9662of 10979,8019of 8909,50 to 54 yrs Male
19011,VAIBHAV SHAH,02:03:34,00:05:52,1600of 10979,1469of 8909,25 to 29 yrs Male
19013,AMIT YADAV,02:39:07,00:07:33,6557of 10979,5716of 8909,35 to 39 yrs Male
19014,PRAKASH SHAH,02:29:04,00:07:04,5057of 10979,4484of 8909,45 to 49 yrs Male
19015,MAHESH PATANKAR,02:08:55,00:06:07,2167of 10979,1991of 8909,45 to 49 yrs Male
19016,ASHISH HIRAWAT,02:50:53,00:08:06,8236of 10979,6991of 8909,35 to 39 yrs Male
19017,MADHUSUDAN MADGE,03:21:38,00:09:34,10529of 10979,8618of 8909,55 to 59 yrs Male
19018,KRISHNAKUMAR OORATH,02:28:07,00:07:02,4890of 10979,4344of 8909,60 to 64 yrs Male
19020,DAVINDER SINGH ARORA,02:50:44,00:08:06,8218of 10979,6976of 8909,45 to 49 yrs Male
19021,BALAJI NARHARE,03:08:36,00:08:57,9928of 10979,8211of 8909,50 to 54 yrs Male
19022,VEENA MAHATO,03:12:55,00:09:09,10149of 10979,1781of 2070,40 to 44 yrs Female
19023,MUSTAFA NULWALA,02:03:52,00:05:53,1634of 10979,1499of 8909,50 to 54 yrs Male
19024,VINOD KARKERA,02:07:52,00:06:04,2049of 10979,1886of 8909,40 to 44 yrs Male
19025,SHYAM VARSHNEY,02:56:56,00:08:24,8980of 10979,7550of 8909,55 to 59 yrs Male
19026,AMEYA KELKAR,02:23:04,00:06:47,4109of 10979,3679of 8909,35 to 39 yrs Male
19027,AWDHESH MAHATO,02:53:05,00:08:13,8517of 10979,7212of 8909,45 to 49 yrs Male
19028,DARSHANA SHARMA,03:33:04,00:10:06,10795of 10979,1994of 2070,50 to 54 yrs Female
19029,MANDAR KORPE,02:14:00,00:06:22,2789of 10979,2534of 8909,35 to 39 yrs Male
19031,KRISHI SHAH,02:28:29,00:07:03,4956of 10979,556of 2070,25 to 29 yrs Female
19032,LIONEL FERNANDES,02:54:37,00:08:17,8716of 10979,7362of 8909,35 to 39 yrs Male
19033,ANURAG GUPTA,02:38:33,00:07:31,6470of 10979,5649of 8909,50 to 54 yrs Male
19034,DEEPASHRI TATAR,02:49:13,00:08:02,7999of 10979,1178of 2070,45 to 49 yrs Female
19036,AKSHAY KUMAR,02:22:55,00:06:47,4084of 10979,3658of 8909,25 to 29 yrs Male
19037,AJAY GOYAL,02:16:57,00:06:30,3225of 10979,2907of 8909,50 to 54 yrs Male
19039,SWETHA CHANDAN,03:28:24,00:09:53,10714of 10979,1967of 2070,35 to 39 yrs Female
19040,VIJAY PILLAI,02:45:00,00:07:50,7428of 10979,6401of 8909,65 to 69 yrs Male
19041,AMISHA HIMATSINGKA,02:42:42,00:07:43,7073of 10979,949of 2070,45 to 49 yrs Female
19043,PRITI SHAH,02:34:35,00:07:20,5916of 10979,722of 2070,50 to 54 yrs Female
19045,SIDNEY DSOUZA,02:55:05,00:08:18,8774of 10979,7402of 8909,40 to 44 yrs Male
19046,SIDDHANT SHETTY,02:55:00,00:08:18,8767of 10979,7398of 8909,30 to 34 yrs Male
19048,NAGESH TYAGI,02:49:50,00:08:03,8097of 10979,6890of 8909,45 to 49 yrs Male
19049,BHOLANANDA BEHERA,02:52:28,00:08:11,8428of 10979,7137of 8909,45 to 49 yrs Male
19050,PUSPAMITRA SAHU,03:00:23,00:08:33,9385of 10979,1558of 2070,45 to 49 yrs Female
19053,NITIN MULEY,02:28:28,00:07:03,4954of 10979,4399of 8909,45 to 49 yrs Male
19054,VRUSHALI JADHAV,03:12:41,00:09:08,10137of 10979,1777of 2070,50 to 54 yrs Female
19055,AMEYA BEHERAY,02:33:08,00:07:16,5714of 10979,5026of 8909,40 to 44 yrs Male
19056,VINIT TAMBE,03:01:47,00:08:37,9512of 10979,7919of 8909,45 to 49 yrs Male
19057,MOHD AZEEM KHAN,02:30:18,00:07:08,5250of 10979,4646of 8909,40 to 44 yrs Male
19058,NIMIT KANANI,01:33:05,00:04:25,113of 10979,103of 8909,18 to 24 yrs Male
19059,SHARAD PATIL,02:38:30,00:07:31,6461of 10979,5642of 8909,60 to 64 yrs Male
19060,SANJAY MALPANI,02:04:16,00:05:54,1677of 10979,1540of 8909,55 to 59 yrs Male
19061,DOLLY SHAH,02:53:38,00:08:14,8583of 10979,1323of 2070,45 to 49 yrs Female
19063,NARAYANAN KRISHNAMURTHY,02:24:59,00:06:53,4386of 10979,3916of 8909,55 to 59 yrs Male
19064,SATISH SONTAKKE,02:11:41,00:06:15,2502of 10979,2280of 8909,40 to 44 yrs Male
19065,AMIT RAJANI,02:46:36,00:07:54,7658of 10979,6564of 8909,50 to 54 yrs Male
19066,ANURADHA MALPANI,02:30:57,00:07:10,5349of 10979,623of 2070,50 to 54 yrs Female
19067,SWAPNA GANGADHARAN,02:30:57,00:07:10,5351of 10979,624of 2070,45 to 49 yrs Female
19068,SADASHIV TRIPATHI,01:45:20,00:05:00,352of 10979,330of 8909,40 to 44 yrs Male
19069,MEERA PAREKH,03:06:39,00:08:51,9824of 10979,1689of 2070,70 yrs & Above Female
19070,AMEY DESAI,02:28:10,00:07:02,4900of 10979,4352of 8909,25 to 29 yrs Male
19071,SATISH KUMAR PASALA,03:01:23,00:08:36,9475of 10979,7896of 8909,55 to 59 yrs Male
19072,MAHESH GANDHI,02:08:08,00:06:05,2079of 10979,1911of 8909,40 to 44 yrs Male
19073,VINAYA DATAR,02:59:03,00:08:30,9238of 10979,1506of 2070,50 to 54 yrs Female
19074,MALIKARJUN PARDE,01:17:16,00:03:40,17of 10979,16of 8909,35 to 39 yrs Male
19075,PAVAN M J,03:29:23,00:09:56,10734of 10979,8763of 8909,30 to 34 yrs Male
19077,SUNIL MAHESHWARI,02:05:00,00:05:56,1757of 10979,1615of 8909,40 to 44 yrs Male
19078,GODFREY SANTAMARIA,03:00:00,00:08:32,9348of 10979,7800of 8909,50 to 54 yrs Male
19079,MEENA UGALE,02:58:55,00:08:29,9224of 10979,1501of 2070,40 to 44 yrs Female
19080,AMIT BADVE,02:37:00,00:07:27,6255of 10979,5471of 8909,40 to 44 yrs Male
19081,VINOD BENADE,02:28:38,00:07:03,4985of 10979,4424of 8909,40 to 44 yrs Male
19083,DHAVAL BHAYANI,02:26:04,00:06:56,4562of 10979,4072of 8909,50 to 54 yrs Male
19084,RUPAL SHAH,02:41:58,00:07:41,6951of 10979,931of 2070,50 to 54 yrs Female
19085,NILESH TANDEL,02:19:21,00:06:37,3573of 10979,3214of 8909,45 to 49 yrs Male
19086,RAMESH MAHAJAN,02:59:26,00:08:31,9287of 10979,7763of 8909,55 to 59 yrs Male
19087,DHARMENDRA PANCHAL,02:35:12,00:07:22,6000of 10979,5263of 8909,50 to 54 yrs Male
19088,SACHIN PAWAR,03:12:04,00:09:07,10113of 10979,8345of 8909,45 to 49 yrs Male
19090,INDRANATH BISHNU,02:10:29,00:06:12,2371of 10979,2166of 8909,40 to 44 yrs Male
19092,KULDEEP KUMAR,02:20:44,00:06:41,3770of 10979,3389of 8909,35 to 39 yrs Male
19093,SAHEB AHUJA,02:37:24,00:07:28,6307of 10979,5513of 8909,30 to 34 yrs Male
19094,RUJAN PANJWANI,02:14:32,00:06:23,2877of 10979,2616of 8909,55 to 59 yrs Male
19095,KULDEEP JAIN,02:18:55,00:06:36,3514of 10979,3166of 8909,55 to 59 yrs Male
19096,MAHESH CHANDRA MATHPAL,02:50:53,00:08:06,8238of 10979,6992of 8909,65 to 69 yrs Male
19097,IPSITA DUTTA,02:35:56,00:07:24,6100of 10979,764of 2070,40 to 44 yrs Female
19098,NISHA TYAGI,02:14:42,00:06:24,2895of 10979,266of 2070,45 to 49 yrs Female
19099,ATUL GANEDIWALA,03:21:42,00:09:34,10532of 10979,8619of 8909,45 to 49 yrs Male
19100,PORUS PESHOTON,02:16:08,00:06:28,3113of 10979,2817of 8909,50 to 54 yrs Male
19101,VIKRAM GOUDA,02:06:17,00:06:00,1871of 10979,1722of 8909,25 to 29 yrs Male
19102,JAYANT KOLE,03:02:28,00:08:39,9567of 10979,7956of 8909,50 to 54 yrs Male
19103,SUMIT MEHT,02:19:16,00:06:37,3555of 10979,3199of 8909,40 to 44 yrs Male
19104,SATYAJIT SHAW,02:54:57,00:08:18,8762of 10979,7395of 8909,30 to 34 yrs Male
19105,DURGESH GUPTA,02:04:10,00:05:54,1667of 10979,1530of 8909,40 to 44 yrs Male
19108,CHINTAMANI KATWATE,03:05:42,00:08:49,9767of 10979,8095of 8909,40 to 44 yrs Male
19112,NITIN NIKAM,02:57:31,00:08:25,9048of 10979,7595of 8909,50 to 54 yrs Male
19113,PAUL VARGHESE,03:06:36,00:08:51,9821of 10979,8133of 8909,45 to 49 yrs Male
19114,PRASHANT MAHESHWARI,02:35:09,00:07:22,5991of 10979,5255of 8909,40 to 44 yrs Male
19115,GIRISH AGGARWAL,01:42:17,00:04:51,252of 10979,234of 8909,45 to 49 yrs Male
19116,VISHAL SHETH,02:52:57,00:08:12,8496of 10979,7194of 8909,45 to 49 yrs Male
19117,EKTA CHHODA,02:32:39,00:07:15,5645of 10979,674of 2070,35 to 39 yrs Female
19121,NELSON DSOUZA,02:47:24,00:07:57,7770of 10979,6650of 8909,50 to 54 yrs Male
19122,SONAL DHORDA,02:26:47,00:06:58,4660of 10979,504of 2070,35 to 39 yrs Female
19123,KALPESH SHARMA,01:55:26,00:05:29,868of 10979,799of 8909,45 to 49 yrs Male
19125,GOVARDHAN PARIKIPANDLA,02:40:47,00:07:38,6792of 10979,5892of 8909,40 to 44 yrs Male
19127,AMOL DESHPANDE,02:22:25,00:06:46,4029of 10979,3610of 8909,40 to 44 yrs Male
19128,DR DIPTI JAIN,02:30:56,00:07:10,5348of 10979,622of 2070,50 to 54 yrs Female
19129,NARAYANA B SHETTY,02:40:38,00:07:37,6767of 10979,5872of 8909,70 yrs & Above Male
19130,MADHUKANT SAWANT,02:44:00,00:07:47,7285of 10979,6291of 8909,30 to 34 yrs Male
19131,ABHAY TEOTIA,01:56:40,00:05:32,951of 10979,873of 8909,30 to 34 yrs Male
19132,RUPALI JAIN,02:29:53,00:07:07,5191of 10979,594of 2070,45 to 49 yrs Female
19135,AMEY BARGAJE,02:37:24,00:07:28,6306of 10979,5512of 8909,30 to 34 yrs Male
19136,RICHA JOSHI,02:11:21,00:06:14,2457of 10979,214of 2070,40 to 44 yrs Female
19138,ROHAN VAIDYA,02:28:40,00:07:03,4991of 10979,4430of 8909,25 to 29 yrs Male
19139,HARDIK DALAL,01:58:08,00:05:36,1073of 10979,990of 8909,40 to 44 yrs Male
19140,AMAR TIDKE,02:11:09,00:06:13,2438of 10979,2227of 8909,40 to 44 yrs Male
19141,VINITHA NARAYANAN,02:45:47,00:07:52,7547of 10979,1062of 2070,30 to 34 yrs Female
19144,MANJU PARAKH,02:11:32,00:06:15,2477of 10979,217of 2070,50 to 54 yrs Female
19145,RAJAN BAITHA,02:55:09,00:08:19,8781of 10979,7407of 8909,50 to 54 yrs Male
19146,MAYURESH KSHIRSAGAR,02:39:31,00:07:34,6611of 10979,5755of 8909,35 to 39 yrs Male
19148,PRAKASH GUPTAN,02:36:01,00:07:24,6115of 10979,5350of 8909,50 to 54 yrs Male
19149,RONAK DOSHI,02:45:41,00:07:52,7536of 10979,6479of 8909,45 to 49 yrs Male
19151,NIRAL JAIN,02:19:20,00:06:37,3569of 10979,3210of 8909,35 to 39 yrs Male
19152,DEEPAK THAKUR,02:39:19,00:07:34,6582of 10979,849of 2070,40 to 44 yrs Female
19153,SHILPA BHANSALI,03:08:51,00:08:58,9943of 10979,1722of 2070,55 to 59 yrs Female
19154,ANAND KAPOOR,02:15:09,00:06:25,2961of 10979,2689of 8909,45 to 49 yrs Male
19157,ADITYA VICHARE,01:57:57,00:05:36,1060of 10979,977of 8909,35 to 39 yrs Male
19158,VISHNUMURTI RANE,01:55:54,00:05:30,899of 10979,826of 8909,25 to 29 yrs Male
19159,AAKASH BATRA,02:33:00,00:07:16,5696of 10979,5013of 8909,30 to 34 yrs Male
19162,NIKHIL SABNIS,02:03:14,00:05:51,1569of 10979,1442of 8909,35 to 39 yrs Male
19163,MANGALA NARAYANE,03:11:22,00:09:05,10072of 10979,1758of 2070,50 to 54 yrs Female
19164,ALOK PANDEY,01:55:46,00:05:30,890of 10979,817of 8909,40 to 44 yrs Male
19165,YASH SIDHU,01:53:32,00:05:23,731of 10979,676of 8909,30 to 34 yrs Male
19166,SANKET BAGALI,02:08:41,00:06:06,2145of 10979,1970of 8909,40 to 44 yrs Male
19167,VIVEK JAHAGIRDAR,02:43:55,00:07:47,7276of 10979,6285of 8909,45 to 49 yrs Male
19168,NIKHIL ANANDIKAR,02:10:52,00:06:13,2413of 10979,2203of 8909,45 to 49 yrs Male
19169,PRATIK CHOGALE,02:21:59,00:06:44,3959of 10979,3549of 8909,30 to 34 yrs Male
19170,MANISH DUSANE,02:33:49,00:07:18,5812of 10979,5110of 8909,35 to 39 yrs Male
19171,MANJUSHRI AGRAWAL,02:00:34,00:05:43,1306of 10979,102of 2070,50 to 54 yrs Female
19172,ANIL SINGH,02:53:46,00:08:15,8610of 10979,7279of 8909,35 to 39 yrs Male
19173,CHARLES MARTIN,02:50:40,00:08:06,8209of 10979,6970of 8909,50 to 54 yrs Male
19174,ROHAN JAIN,02:00:51,00:05:44,1333of 10979,1228of 8909,40 to 44 yrs Male
19177,ABHISHEK CHAVAN,02:23:00,00:06:47,4093of 10979,3666of 8909,35 to 39 yrs Male
19178,ANIRUDDH JOSHI,02:40:26,00:07:37,6734of 10979,5852of 8909,35 to 39 yrs Male
19179,JITENDRA THAKKAR,02:47:39,00:07:57,7803of 10979,6674of 8909,50 to 54 yrs Male
19180,VISHAL MULANI,02:58:55,00:08:29,9220of 10979,7721of 8909,40 to 44 yrs Male
19181,JAY BHUPALI,02:44:00,00:07:47,7287of 10979,6293of 8909,35 to 39 yrs Male
19182,CHAITALEE GHOSALKAR,02:31:54,00:07:12,5515of 10979,650of 2070,30 to 34 yrs Female
19183,SURYAKUMAR KANOJIA,02:15:23,00:06:25,3003of 10979,2724of 8909,50 to 54 yrs Male
19184,PRIANKA G KURUP,03:01:31,00:08:37,9490of 10979,1586of 2070,25 to 29 yrs Female
19185,SHAILESH AGARWAL,02:03:51,00:05:53,1629of 10979,1495of 8909,50 to 54 yrs Male
19186,ROHAN RAJAPURKAR,02:49:15,00:08:02,8003of 10979,6824of 8909,35 to 39 yrs Male
19187,ABHINAV V K,02:50:37,00:08:06,8206of 10979,6968of 8909,40 to 44 yrs Male
19188,PIYUSH VIRA,02:07:34,00:06:03,2017of 10979,1855of 8909,45 to 49 yrs Male
19189,PRANAV SHAH,02:25:59,00:06:56,4553of 10979,4063of 8909,35 to 39 yrs Male
19190,ROHAN KUDALKAR,03:06:16,00:08:50,9809of 10979,8125of 8909,30 to 34 yrs Male
19192,ASHUTOSH BHATT,01:52:28,00:05:20,664of 10979,619of 8909,40 to 44 yrs Male
19193,KISHOR SANAS,03:48:56,00:10:52,10922of 10979,8879of 8909,35 to 39 yrs Male
19194,BANGALORE MADHUSUDHAN,02:50:11,00:08:04,8149of 10979,6927of 8909,55 to 59 yrs Male
19195,AMRUT KARANJKAR,02:29:50,00:07:07,5186of 10979,4594of 8909,50 to 54 yrs Male
19196,KHUSHI KHANDELWAL,02:44:47,00:07:49,7398of 10979,1019of 2070,18 to 24 yrs Female
19197,BIJU DANIEL,02:33:52,00:07:18,5819of 10979,5115of 8909,45 to 49 yrs Male
19198,PRACHI MISHRA,02:57:58,00:08:27,9099of 10979,1463of 2070,40 to 44 yrs Female
19199,ABHISHEK KABRA,02:01:19,00:05:46,1377of 10979,1265of 8909,40 to 44 yrs Male
19200,HEMANT TAMBE,02:55:25,00:08:19,8816of 10979,7431of 8909,50 to 54 yrs Male
19201,SANTOSH JAGADALE,02:00:37,00:05:44,1312of 10979,1210of 8909,35 to 39 yrs Male
19202,SANJAY KOLHE,02:51:12,00:08:07,8276of 10979,7021of 8909,50 to 54 yrs Male
19205,KARAN DEVENDRA,02:30:55,00:07:10,5344of 10979,4724of 8909,25 to 29 yrs Male
19206,DEEPAK SAWANT,02:26:46,00:06:58,4659of 10979,4156of 8909,45 to 49 yrs Male
19207,KAVITA BATRA,02:27:48,00:07:01,4840of 10979,538of 2070,30 to 34 yrs Female
19208,RAJESH DEY,01:56:29,00:05:32,938of 10979,862of 8909,35 to 39 yrs Male
19209,SANJAY TIWARI,02:10:37,00:06:12,2382of 10979,2176of 8909,55 to 59 yrs Male
19210,NIHAR MODI,01:41:51,00:04:50,242of 10979,224of 8909,25 to 29 yrs Male
19211,KASHYAP THAKKAR,03:26:20,00:09:47,10663of 10979,8711of 8909,35 to 39 yrs Male
19213,PARAG NAGDA,02:27:02,00:06:59,4705of 10979,4195of 8909,40 to 44 yrs Male
19214,RAHUL BAJAJ,02:45:03,00:07:50,7437of 10979,6409of 8909,50 to 54 yrs Male
19215,SUDHIR SHETTY,02:11:49,00:06:15,2520of 10979,2294of 8909,50 to 54 yrs Male
19216,MANIKA JAIN,02:07:21,00:06:03,1996of 10979,161of 2070,50 to 54 yrs Female
19217,SANDIP MOJUMDER,02:34:36,00:07:20,5920of 10979,5197of 8909,50 to 54 yrs Male
19218,MEGHA KISHORE,01:59:18,00:05:40,1163of 10979,88of 2070,35 to 39 yrs Female
19219,PRATEEK SHARMA,02:17:26,00:06:31,3293of 10979,2966of 8909,40 to 44 yrs Male
19220,BHARAT AGARWAL,02:46:03,00:07:53,7586of 10979,6515of 8909,60 to 64 yrs Male
19221,ANKUSH KADAM,02:27:47,00:07:01,4836of 10979,4299of 8909,55 to 59 yrs Male
19223,SANJAY DASILA,01:22:24,00:03:55,29of 10979,28of 8909,45 to 49 yrs Male
19224,ANIL MAHAMULKAR,02:15:46,00:06:27,3055of 10979,2765of 8909,30 to 34 yrs Male
19225,MANAN SHAH,03:07:43,00:08:54,9884of 10979,8177of 8909,30 to 34 yrs Male
19226,SATISH PILLAI,01:58:29,00:05:37,1103of 10979,1019of 8909,45 to 49 yrs Male
19227,SANJAY GUPTA,02:00:05,00:05:42,1262of 10979,1166of 8909,50 to 54 yrs Male
19228,MORISH SHUKLA,02:25:44,00:06:55,4516of 10979,4030of 8909,45 to 49 yrs Male
19229,UMESHKUMAR PATIL,02:28:21,00:07:02,4933of 10979,4380of 8909,40 to 44 yrs Male
19231,SAMEER INAMDAR,01:50:53,00:05:16,572of 10979,535of 8909,35 to 39 yrs Male
19232,DEVENDRA PATIL,02:12:41,00:06:18,2630of 10979,2389of 8909,45 to 49 yrs Male
19233,MEHUL DHAKAAN,03:12:44,00:09:09,10139of 10979,8362of 8909,40 to 44 yrs Male
19234,SRINIVASA RAO BHRUGUMALLA,02:23:23,00:06:48,4145of 10979,3708of 8909,50 to 54 yrs Male
19235,NISHI SHUKLA,02:13:19,00:06:20,2694of 10979,247of 2070,40 to 44 yrs Female
19236,ANIL SOMANI,02:43:26,00:07:45,7198of 10979,6228of 8909,45 to 49 yrs Male
19237,DINESH GANU,02:22:12,00:06:45,3997of 10979,3584of 8909,50 to 54 yrs Male
19238,UPENDRA AMIN,02:07:55,00:06:04,2052of 10979,1889of 8909,55 to 59 yrs Male
19241,DHIRAJ PATIL,01:53:53,00:05:24,748of 10979,693of 8909,40 to 44 yrs Male
19242,NANDITA PILLAI,03:01:03,00:08:35,9448of 10979,1571of 2070,45 to 49 yrs Female
19243,SHEELA JADHAV,03:42:53,00:10:34,10886of 10979,2026of 2070,50 to 54 yrs Female
19245,MAMTA SHARMA,02:56:35,00:08:23,8950of 10979,1422of 2070,45 to 49 yrs Female
19247,SANJAY AMPALKAR,02:17:17,00:06:31,3275of 10979,2948of 8909,50 to 54 yrs Male
19248,MOHIT TAMHANKAR,01:52:23,00:05:20,656of 10979,611of 8909,50 to 54 yrs Male
19250,KASTURI RAO,02:14:07,00:06:22,2814of 10979,258of 2070,40 to 44 yrs Female
19251,ANURAG SARAN,01:44:44,00:04:58,331of 10979,310of 8909,45 to 49 yrs Male
19252,VIDYA VENKATESH,02:52:02,00:08:10,8378of 10979,1281of 2070,50 to 54 yrs Female
19253,NIKHIL MALVANKAR,02:43:46,00:07:46,7246of 10979,6261of 8909,30 to 34 yrs Male
19254,SOMNATH SURYAVANSHI,02:48:40,00:08:00,7916of 10979,6761of 8909,40 to 44 yrs Male
19255,HARESH SODAYE,02:10:07,00:06:11,2317of 10979,2118of 8909,35 to 39 yrs Male
19256,ARJUN SINGH,02:01:39,00:05:46,1410of 10979,1296of 8909,35 to 39 yrs Male
19258,BRIJESH TIWARI,02:27:10,00:06:59,4726of 10979,4209of 8909,35 to 39 yrs Male
19259,RAJESH VETCHA,01:54:27,00:05:26,788of 10979,728of 8909,50 to 54 yrs Male
19260,GAURAV CHAUDHARI,02:22:01,00:06:44,3965of 10979,3555of 8909,25 to 29 yrs Male
19261,LAKSHMI SOWJANYA BHRUGUMALLA,02:46:11,00:07:53,7601of 10979,1075of 2070,40 to 44 yrs Female
19262,NISHANT MEHTA,02:22:19,00:06:45,4013of 10979,3598of 8909,40 to 44 yrs Male
19263,JAISHEEL AMIN,02:04:58,00:05:56,1752of 10979,1610of 8909,45 to 49 yrs Male
19265,HAHNEMANNE JOHN,02:38:38,00:07:32,6484of 10979,5661of 8909,40 to 44 yrs Male
19266,BRAJESH SHARMA,02:28:45,00:07:04,5003of 10979,4440of 8909,50 to 54 yrs Male
19268,MANENDRA RAWAT,01:57:32,00:05:35,1024of 10979,943of 8909,30 to 34 yrs Male
19269,BALASUBRAMANYAM NUTALAPATI,02:23:44,00:06:49,4201of 10979,3758of 8909,45 to 49 yrs Male
19270,KAPIL AGARWAL,02:27:49,00:07:01,4841of 10979,4303of 8909,30 to 34 yrs Male
19271,RAKESH KOTHARI,02:11:41,00:06:15,2505of 10979,2282of 8909,45 to 49 yrs Male
19272,GOPALSINGH CHANDNANI,03:09:40,00:09:00,9994of 10979,8261of 8909,65 to 69 yrs Male
19273,CHHANKANG SHU,02:48:23,00:07:59,7881of 10979,6734of 8909,65 to 69 yrs Male
19274,DIPALI GANDHI,02:55:34,00:08:20,8832of 10979,1390of 2070,45 to 49 yrs Female
19276,MAYURESH DESHPANDE,02:11:00,00:06:13,2421of 10979,2211of 8909,50 to 54 yrs Male
19277,SANDEEP LAKHANPAL,01:44:13,00:04:57,310of 10979,290of 8909,40 to 44 yrs Male
19278,SIDDESH MANGAONKAR,02:05:34,00:05:58,1807of 10979,1662of 8909,30 to 34 yrs Male
19279,SANDEEP WARESHI,02:25:33,00:06:54,4482of 10979,4002of 8909,35 to 39 yrs Male
19280,GOPAL SINGH,02:32:23,00:07:14,5599of 10979,4932of 8909,45 to 49 yrs Male
19281,BEVERLY LOUIS,03:25:12,00:09:44,10625of 10979,1939of 2070,35 to 39 yrs Female
19282,SHRADHANJALI AGARWAL KAMBOJ,02:15:19,00:06:25,2988of 10979,276of 2070,40 to 44 yrs Female
19284,SUSHANT JOSHI,01:54:49,00:05:27,820of 10979,758of 8909,40 to 44 yrs Male
19285,AMIT CHAUDHARI,02:40:10,00:07:36,6704of 10979,5828of 8909,40 to 44 yrs Male
19286,NITIN VAIDYA,01:55:10,00:05:28,845of 10979,778of 8909,60 to 64 yrs Male
19288,ANKITA CHANDAN,03:02:42,00:08:40,9581of 10979,1618of 2070,30 to 34 yrs Female
19289,ANJALI DHAROD,02:23:44,00:06:49,4205of 10979,445of 2070,45 to 49 yrs Female
19290,SUNIL SHAHANI,02:25:31,00:06:54,4472of 10979,3993of 8909,60 to 64 yrs Male
19291,REHANA DHOLKAWALA,02:07:32,00:06:03,2014of 10979,162of 2070,50 to 54 yrs Female
19294,PRATIK DEVGHARE,02:20:29,00:06:40,3731of 10979,3360of 8909,30 to 34 yrs Male
19296,ASHISH SULE,02:16:55,00:06:30,3218of 10979,2903of 8909,40 to 44 yrs Male
19297,MANDAR PUROHIT,02:03:28,00:05:52,1588of 10979,1458of 8909,35 to 39 yrs Male
19298,MADHU UTAMSINGH,03:08:18,00:08:56,9917of 10979,1716of 2070,55 to 59 yrs Female
19299,PARESH TAVARGIRI,02:43:26,00:07:45,7199of 10979,6229of 8909,45 to 49 yrs Male
19300,SANDIP SALASKAR,01:58:05,00:05:36,1069of 10979,986of 8909,35 to 39 yrs Male
19301,KRITIKA SHAMSUKHA,02:21:41,00:06:43,3912of 10979,402of 2070,25 to 29 yrs Female
